#                  N = 80.00                                       N = 60.00                                       N = 60.00                                       N = 80.00                                       N = 50.00                                       N = 70.00                                       N = 50.00                                       N = 60.00                                       N = 50.00                                       N = 50.00                                       N = 50.00                                       N = 50.00                                       N = 40.00                                       N = 40.00                                       N = 30.00                                       N = 30.00                                       N = 20.00                                       N = 20.00                                       N = 10.00                                       N = 10.00                    
#          r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)
  5.00000000E+00  3.42641307E-02  2.15899929E-04  3.75000000E+00  3.26810114E-05  9.19616591E-07  3.75000000E+00  1.28873157E-05  8.24517826E-07  5.00000000E+00  3.22506618E-02  8.90775925E-05  3.75000000E+00  8.33131141E-06  4.36641164E-07  5.00000000E+00  2.94454532E-02  2.47646519E-04  3.75000000E+00  6.75325550E-06  2.58203384E-07  5.00000000E+00  2.74478784E-02  1.86946909E-04  5.00000000E+00  2.20712052E-02  1.50764744E-04  3.75000000E+00  6.52604411E-06  2.10245173E-07  3.75000000E+00  4.44277174E-06  1.56026402E-07  5.00000000E+00  1.82521382E-02  1.25528580E-04  5.00000000E+00  1.42720535E-02  6.44832212E-05  3.75000000E+00  3.71553044E-06  1.26577050E-07  5.00000000E+00  1.05974144E-02  3.07927451E-05  3.75000000E+00  3.12507071E-06  1.08773650E-07  5.00000000E+00  5.99647229E-04  1.31916486E-06  3.75000000E+00  2.55966030E-06  8.14875087E-08  3.75000000E+00  1.94913113E-06  5.62018751E-08  5.00000000E+00  4.20337970E-05  1.44258768E-07
  5.04000000E+00  2.88651502E-02  2.09604538E-04  3.78000000E+00  1.74037503E-05  7.00393506E-07  3.78000000E+00  6.08040702E-06  4.44818291E-07  5.04000000E+00  2.71518190E-02  8.94267122E-05  3.78000000E+00  3.91616741E-06  2.00717322E-07  5.04000000E+00  2.47747597E-02  2.09303089E-04  3.78000000E+00  3.53714832E-06  1.87283062E-07  5.04000000E+00  2.30381274E-02  1.56043731E-04  5.04000000E+00  1.84707756E-02  1.24874409E-04  3.78000000E+00  3.19111553E-06  1.47921380E-07  3.78000000E+00  2.11190568E-06  9.76808161E-08  5.04000000E+00  1.51940517E-02  1.09574111E-04  5.04000000E+00  1.18158918E-02  5.35620271E-05  3.78000000E+00  1.81234412E-06  8.25157838E-08  5.04000000E+00  8.77129252E-03  2.65042691E-05  3.78000000E+00  1.49099796E-06  6.96984524E-08  5.04000000E+00  4.95834682E-04  1.06058741E-06  3.78000000E+00  1.23480850E-06  5.39886654E-08  3.78000000E+00  9.33236951E-07  3.79022365E-08  5.04000000E+00  3.47473740E-05  1.19931608E-07
  5.08000000E+00  2.39891545E-02  1.74532632E-04  3.81000000E+00  7.60108036E-06  4.21370792E-07  3.81000000E+00  3.05489067E-06  2.56506689E-07  5.08000000E+00  2.23836721E-02  7.37814492E-05  3.81000000E+00  1.91609827E-06  1.28366947E-07  5.08000000E+00  2.04787591E-02  1.76031087E-04  3.81000000E+00  1.80059682E-06  1.30988223E-07  5.08000000E+00  1.89706302E-02  1.31061850E-04  5.08000000E+00  1.51306206E-02  1.08920566E-04  3.81000000E+00  1.59643651E-06  1.14899468E-07  3.81000000E+00  1.09812699E-06  7.35446811E-08  5.08000000E+00  1.24185002E-02  9.12315620E-05  5.08000000E+00  9.61892719E-03  4.43870394E-05  3.81000000E+00  9.05159998E-07  6.04311521E-08  5.08000000E+00  7.11850134E-03  2.11054495E-05  3.81000000E+00  6.88343158E-07  4.40674616E-08  5.08000000E+00  4.02925205E-04  8.97271654E-07  3.81000000E+00  5.56639892E-07  3.34583511E-08  3.81000000E+00  4.37298628E-07  2.60155736E-08  5.08000000E+00  2.82284946E-05  9.89892255E-08
  5.12000000E+00  1.94964733E-02  1.46963810E-04  3.84000000E+00  4.02843469E-06  3.00919089E-07  3.84000000E+00  1.52481343E-06  1.52560251E-07  5.12000000E+00  1.81702970E-02  6.89291786E-05  3.84000000E+00  7.59439071E-07  7.98837956E-08  5.12000000E+00  1.65379813E-02  1.43000712E-04  3.84000000E+00  7.50904945E-07  6.62261240E-08  5.12000000E+00  1.53597942E-02  1.16370183E-04  5.12000000E+00  1.22151223E-02  9.41652269E-05  3.84000000E+00  7.10063008E-07  5.95067699E-08  3.84000000E+00  4.84767470E-07  5.26531111E-08  5.12000000E+00  9.99384293E-03  7.32590003E-05  5.12000000E+00  7.68363434E-03  3.70007599E-05  3.84000000E+00  3.70709836E-07  3.68813825E-08  5.12000000E+00  5.67365383E-03  1.75126082E-05  3.84000000E+00  4.06948248E-07  3.74727830E-08  5.12000000E+00  3.21410522E-04  6.99788561E-07  3.84000000E+00  2.76937021E-07  2.94665183E-08  3.84000000E+00  1.92729655E-07  1.59530893E-08  5.12000000E+00  2.25376652E-05  7.99262878E-08
  5.16000000E+00  1.55243894E-02  1.17014467E-04  3.87000000E+00  1.63833703E-06  1.81461721E-07  3.87000000E+00  6.29662279E-07  9.14185773E-08  5.16000000E+00  1.43867028E-02  5.88365173E-05  3.87000000E+00  4.16374036E-07  6.30891092E-08  5.16000000E+00  1.31387271E-02  1.20064484E-04  3.87000000E+00  3.87854674E-07  5.58666775E-08  5.16000000E+00  1.20860150E-02  9.58725761E-05  5.16000000E+00  9.62498812E-03  7.42887004E-05  3.87000000E+00  3.21234085E-07  4.07702840E-08  3.87000000E+00  2.26101239E-07  3.02309595E-08  5.16000000E+00  7.81585430E-03  6.03060274E-05  5.16000000E+00  6.04297116E-03  2.97750073E-05  3.87000000E+00  1.82085451E-07  2.75896905E-08  5.16000000E+00  4.43958132E-03  1.40880726E-05  3.87000000E+00  1.40431574E-07  2.24167561E-08  5.16000000E+00  2.50996120E-04  5.47069169E-07  3.87000000E+00  1.40746084E-07  1.58068725E-08  3.87000000E+00  1.00418964E-07  1.32310433E-08  5.16000000E+00  1.75832661E-05  6.37557076E-08
  5.20000000E+00  1.20846041E-02  9.76499762E-05  3.90000000E+00  7.23932694E-07  1.34222536E-07  3.90000000E+00  2.38571949E-07  5.52237135E-08  5.20000000E+00  1.11547310E-02  5.10112787E-05  3.90000000E+00  1.70920354E-07  3.39520935E-08  5.20000000E+00  1.01694340E-02  9.65631964E-05  3.90000000E+00  1.37349925E-07  2.61284096E-08  5.20000000E+00  9.42349049E-03  7.87842751E-05  5.20000000E+00  7.44418763E-03  5.75077455E-05  3.90000000E+00  1.22810955E-07  2.41338767E-08  3.90000000E+00  1.09630026E-07  2.61685915E-08  5.20000000E+00  6.00967929E-03  4.98104880E-05  5.20000000E+00  4.61316542E-03  2.56709871E-05  3.90000000E+00  8.69473040E-08  1.72910097E-08  5.20000000E+00  3.38410683E-03  1.21103579E-05  3.90000000E+00  8.25810194E-08  1.69274278E-08  5.20000000E+00  1.92071442E-04  4.31144889E-07  3.90000000E+00  5.52443062E-08  9.90755600E-09  3.90000000E+00  3.16468617E-08  6.31241076E-09  5.20000000E+00  1.34542393E-05  5.00132554E-08
  5.24000000E+00  9.15938879E-03  7.11324413E-05  3.93000000E+00  3.00816980E-07  8.75171535E-08  3.93000000E+00  9.34307312E-08  2.98813789E-08  5.24000000E+00  8.43712457E-03  4.29589508E-05  3.93000000E+00  6.08666114E-08  2.09427473E-08  5.24000000E+00  7.69974623E-03  7.20181241E-05  3.93000000E+00  8.21267099E-08  2.37655233E-08  5.24000000E+00  7.05397369E-03  6.03770732E-05  5.24000000E+00  5.56476572E-03  4.54986306E-05  3.93000000E+00  4.41300402E-08  1.89123200E-08  3.93000000E+00  4.11131739E-08  1.28412991E-08  5.24000000E+00  4.51957970E-03  3.63295039E-05  5.24000000E+00  3.45473477E-03  2.03561383E-05  3.93000000E+00  5.00466524E-08  1.84899055E-08  5.24000000E+00  2.53678048E-03  8.92364474E-06  3.93000000E+00  2.04242309E-08  6.69221753E-09  5.24000000E+00  1.43544808E-04  3.12772451E-07  3.93000000E+00  1.82747325E-08  5.55087525E-09  3.93000000E+00  2.21644761E-08  4.99193442E-09  5.24000000E+00  1.00521294E-05  3.88344285E-08
  5.28000000E+00  6.79111699E-03  5.19209250E-05  3.96000000E+00  1.08996318E-07  5.03432585E-08  3.96000000E+00  6.75324583E-08  3.06300357E-08  5.28000000E+00  6.21977975E-03  4.17343505E-05  3.96000000E+00  2.47395320E-08  1.06469559E-08  5.28000000E+00  5.66890548E-03  5.43493548E-05  3.96000000E+00  1.12908127E-08  5.46257493E-09  5.28000000E+00  5.20337498E-03  4.74685842E-05  5.28000000E+00  4.11389600E-03  3.66769976E-05  3.96000000E+00  3.13424739E-09  1.92606090E-09  3.96000000E+00  1.53148545E-08  6.94417795E-09  5.28000000E+00  3.31701936E-03  2.85837120E-05  5.28000000E+00  2.50794279E-03  1.52268420E-05  3.96000000E+00  9.47584775E-09  4.72664221E-09  5.28000000E+00  1.84388003E-03  6.39244011E-06  3.96000000E+00  8.16522264E-09  3.16846079E-09  5.28000000E+00  1.04616868E-04  2.37670634E-07  3.96000000E+00  7.50589398E-09  3.23233552E-09  3.96000000E+00  5.05235976E-09  2.65802801E-09  5.28000000E+00  7.30535603E-06  2.91650153E-08
  5.32000000E+00  4.89830588E-03  4.26103509E-05  3.99000000E+00  2.33954672E-08  1.61747833E-08  3.99000000E+00  2.13797029E-08  1.58264111E-08  5.32000000E+00  4.47572321E-03  3.32396062E-05  3.99000000E+00  8.76936327E-09  7.48249304E-09  5.32000000E+00  4.05932113E-03  4.07202089E-05  3.99000000E+00  4.39791955E-09  3.13888005E-09  5.32000000E+00  3.73114402E-03  3.35524774E-05  5.32000000E+00  2.91971744E-03  2.77034342E-05  3.99000000E+00  1.06421075E-09  1.07626626E-09  3.99000000E+00  9.11279167E-10  9.23992325E-10  5.32000000E+00  2.35595318E-03  2.01621779E-05  5.32000000E+00  1.77513919E-03  1.15446754E-05  3.99000000E+00  3.07668531E-09  3.05204596E-09  5.32000000E+00  1.31015926E-03  5.45124043E-06  3.99000000E+00  4.00473001E-09  2.19165872E-09  5.32000000E+00  7.42633536E-05  1.74584225E-07  3.99000000E+00  4.05818602E-10  4.13948562E-10  3.99000000E+00  3.47158686E-09  1.90711492E-09  5.32000000E+00  5.20971949E-06  2.18918863E-08
  5.36000000E+00  3.41098665E-03  3.30293385E-05  4.02000000E+00  5.91093316E-08  4.41402786E-08  4.02000000E+00  9.87862313E-09  7.54625439E-09  5.36000000E+00  3.10880876E-03  2.55759172E-05  4.02000000E+00  0.00000000E+00  0.00000000E+00  5.36000000E+00  2.83140797E-03  3.13362140E-05  4.02000000E+00  4.19732814E-11  4.27990497E-11  5.36000000E+00  2.61097601E-03  2.58461507E-05  5.36000000E+00  2.03932878E-03  2.22085771E-05  4.02000000E+00  4.42832792E-09  4.47849257E-09  4.02000000E+00  8.32143549E-09  6.13044480E-09  5.36000000E+00  1.62450208E-03  1.83258211E-05  5.36000000E+00  1.22647669E-03  9.52126026E-06  4.02000000E+00  9.71666925E-10  9.74947845E-10  5.36000000E+00  9.02590733E-04  3.74266041E-06  4.02000000E+00  7.73081811E-09  5.32923952E-09  5.36000000E+00  5.11871998E-05  1.25263998E-07  4.02000000E+00  3.45258311E-10  3.52175038E-10  4.02000000E+00  0.00000000E+00  0.00000000E+00  5.36000000E+00  3.58077322E-06  1.65183275E-08
  5.40000000E+00  2.33603124E-03  2.39446972E-05  4.05000000E+00  0.00000000E+00  0.00000000E+00  4.05000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  2.08987481E-03  1.87892996E-05  4.05000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  1.89620640E-03  2.02830989E-05  4.05000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  1.73841996E-03  1.68571887E-05  5.40000000E+00  1.37107435E-03  1.44887127E-05  4.05000000E+00  0.00000000E+00  0.00000000E+00  4.05000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  1.09527457E-03  1.34656074E-05  5.40000000E+00  8.19081937E-04  6.93448433E-06  4.05000000E+00  1.03338852E-10  1.03687785E-10  5.40000000E+00  5.99379285E-04  3.01674445E-06  4.05000000E+00  3.10678708E-10  3.18623921E-10  5.40000000E+00  3.41750297E-05  9.13157858E-08  4.05000000E+00  0.00000000E+00  0.00000000E+00  4.05000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  2.38808762E-06  1.22125913E-08
  5.44000000E+00  1.51238466E-03  1.77365350E-05  4.08000000E+00  0.00000000E+00  0.00000000E+00  4.08000000E+00  0.00000000E+00  0.00000000E+00  5.44000000E+00  1.35401791E-03  1.67423568E-05  4.08000000E+00  0.00000000E+00  0.00000000E+00  5.44000000E+00  1.23281665E-03  1.41950139E-05  4.08000000E+00  0.00000000E+00  0.00000000E+00  5.44000000E+00  1.14599728E-03  1.36002530E-05  5.44000000E+00  8.86130535E-04  1.14025158E-05  4.08000000E+00  0.00000000E+00  0.00000000E+00  4.08000000E+00  0.00000000E+00  0.00000000E+00  5.44000000E+00  7.05614343E-04  8.91112579E-06  5.44000000E+00  5.34488074E-04  5.19347331E-06  4.08000000E+00  0.00000000E+00  0.00000000E+00  5.44000000E+00  3.89631860E-04  2.19391381E-06  4.08000000E+00  0.00000000E+00  0.00000000E+00  5.44000000E+00  2.20731233E-05  6.07118938E-08  4.08000000E+00  0.00000000E+00  0.00000000E+00  4.08000000E+00  0.00000000E+00  0.00000000E+00  5.44000000E+00  1.54639140E-06  9.38969173E-09
  5.48000000E+00  9.64792965E-04  1.29882985E-05  4.11000000E+00  0.00000000E+00  0.00000000E+00  4.11000000E+00  0.00000000E+00  0.00000000E+00  5.48000000E+00  8.45495569E-04  1.07771350E-05  4.11000000E+00  0.00000000E+00  0.00000000E+00  5.48000000E+00  7.80079700E-04  9.40252993E-06  4.11000000E+00  0.00000000E+00  0.00000000E+00  5.48000000E+00  7.14406783E-04  8.39513800E-06  5.48000000E+00  5.66466031E-04  7.46743450E-06  4.11000000E+00  0.00000000E+00  0.00000000E+00  4.11000000E+00  0.00000000E+00  0.00000000E+00  5.48000000E+00  4.45408682E-04  6.95395828E-06  5.48000000E+00  3.27189963E-04  3.76293832E-06  4.11000000E+00  0.00000000E+00  0.00000000E+00  5.48000000E+00  2.41891498E-04  1.51839925E-06  4.11000000E+00  0.00000000E+00  0.00000000E+00  5.48000000E+00  1.37490541E-05  4.52878150E-08  4.11000000E+00  0.00000000E+00  0.00000000E+00  4.11000000E+00  0.00000000E+00  0.00000000E+00  5.48000000E+00  9.64224308E-07  6.53220791E-09
  5.52000000E+00  5.77853688E-04  9.61718223E-06  4.14000000E+00  0.00000000E+00  0.00000000E+00  4.14000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  5.09084393E-04  8.26213706E-06  4.14000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  4.70217895E-04  6.68143483E-06  4.14000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  4.37839711E-04  6.54623826E-06  5.52000000E+00  3.32309914E-04  5.47183948E-06  4.14000000E+00  0.00000000E+00  0.00000000E+00  4.14000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  2.64610085E-04  4.41579918E-06  5.52000000E+00  1.93928127E-04  2.65317637E-06  4.14000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  1.45155637E-04  1.06680503E-06  4.14000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  8.23478018E-06  3.39918966E-08  4.14000000E+00  0.00000000E+00  0.00000000E+00  4.14000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  5.74072454E-07  5.32240712E-09
  5.56000000E+00  3.38451183E-04  6.26563816E-06  4.17000000E+00  0.00000000E+00  0.00000000E+00  4.17000000E+00  0.00000000E+00  0.00000000E+00  5.56000000E+00  2.99803773E-04  5.36819307E-06  4.17000000E+00  0.00000000E+00  0.00000000E+00  5.56000000E+00  2.72539580E-04  4.85403206E-06  4.17000000E+00  0.00000000E+00  0.00000000E+00  5.56000000E+00  2.48375067E-04  4.45947689E-06  5.56000000E+00  1.94420571E-04  3.79394545E-06  4.17000000E+00  0.00000000E+00  0.00000000E+00  4.17000000E+00  0.00000000E+00  0.00000000E+00  5.56000000E+00  1.54919805E-04  2.96487856E-06  5.56000000E+00  1.13779011E-04  1.90519948E-06  4.17000000E+00  0.00000000E+00  0.00000000E+00  5.56000000E+00  8.36857464E-05  8.84541630E-07  4.17000000E+00  0.00000000E+00  0.00000000E+00  5.56000000E+00  4.71048432E-06  2.20446731E-08  4.17000000E+00  0.00000000E+00  0.00000000E+00  4.17000000E+00  0.00000000E+00  0.00000000E+00  5.56000000E+00  3.27254508E-07  3.40063826E-09
  5.60000000E+00  1.82622898E-04  4.29082753E-06  4.20000000E+00  0.00000000E+00  0.00000000E+00  4.20000000E+00  0.00000000E+00  0.00000000E+00  5.60000000E+00  1.64167990E-04  4.06633899E-06  4.20000000E+00  0.00000000E+00  0.00000000E+00  5.60000000E+00  1.49054016E-04  3.43040345E-06  4.20000000E+00  0.00000000E+00  0.00000000E+00  5.60000000E+00  1.35492987E-04  3.27860050E-06  5.60000000E+00  1.08209718E-04  2.47709230E-06  4.20000000E+00  0.00000000E+00  0.00000000E+00  4.20000000E+00  0.00000000E+00  0.00000000E+00  5.60000000E+00  8.68640075E-05  2.15674146E-06  5.60000000E+00  6.26692738E-05  1.33936020E-06  4.20000000E+00  0.00000000E+00  0.00000000E+00  5.60000000E+00  4.59710166E-05  6.13594211E-07  4.20000000E+00  0.00000000E+00  0.00000000E+00  5.60000000E+00  2.57972605E-06  1.48585182E-08  4.20000000E+00  0.00000000E+00  0.00000000E+00  4.20000000E+00  0.00000000E+00  0.00000000E+00  5.60000000E+00  1.81980368E-07  2.44382925E-09
  5.64000000E+00  9.83476841E-05  3.09518883E-06  4.23000000E+00  0.00000000E+00  0.00000000E+00  4.23000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  8.62205598E-05  2.73302705E-06  4.23000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  7.95766277E-05  2.45384153E-06  4.23000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  7.57186558E-05  2.18267208E-06  5.64000000E+00  5.51836983E-05  2.02910310E-06  4.23000000E+00  0.00000000E+00  0.00000000E+00  4.23000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  4.38093733E-05  1.49903832E-06  5.64000000E+00  3.24099899E-05  1.00900703E-06  4.23000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  2.35923746E-05  3.70817337E-07  4.23000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  1.35150104E-06  1.01486267E-08  4.23000000E+00  0.00000000E+00  0.00000000E+00  4.23000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  9.70339007E-08  1.87515162E-09
  5.68000000E+00  4.59634492E-05  2.15693606E-06  4.26000000E+00  0.00000000E+00  0.00000000E+00  4.26000000E+00  0.00000000E+00  0.00000000E+00  5.68000000E+00  3.93371695E-05  1.56414538E-06  4.26000000E+00  0.00000000E+00  0.00000000E+00  5.68000000E+00  3.62616265E-05  1.55068412E-06  4.26000000E+00  0.00000000E+00  0.00000000E+00  5.68000000E+00  3.84039105E-05  1.49436449E-06  5.68000000E+00  2.84495386E-05  1.20326692E-06  4.26000000E+00  0.00000000E+00  0.00000000E+00  4.26000000E+00  0.00000000E+00  0.00000000E+00  5.68000000E+00  1.95970042E-05  1.03129216E-06  5.68000000E+00  1.64192224E-05  6.50149882E-07  4.26000000E+00  0.00000000E+00  0.00000000E+00  5.68000000E+00  1.14811185E-05  2.50937928E-07  4.26000000E+00  0.00000000E+00  0.00000000E+00  5.68000000E+00  6.58633414E-07  6.45134557E-09  4.26000000E+00  0.00000000E+00  0.00000000E+00  4.26000000E+00  0.00000000E+00  0.00000000E+00  5.68000000E+00  4.89303723E-08  1.31939628E-09
  5.72000000E+00  2.20901868E-05  1.22108397E-06  4.29000000E+00  0.00000000E+00  0.00000000E+00  4.29000000E+00  0.00000000E+00  0.00000000E+00  5.72000000E+00  2.04299424E-05  1.22395586E-06  4.29000000E+00  0.00000000E+00  0.00000000E+00  5.72000000E+00  1.74433550E-05  9.67579500E-07  4.29000000E+00  0.00000000E+00  0.00000000E+00  5.72000000E+00  1.82511920E-05  1.04412583E-06  5.72000000E+00  1.47225528E-05  9.94867998E-07  4.29000000E+00  0.00000000E+00  0.00000000E+00  4.29000000E+00  0.00000000E+00  0.00000000E+00  5.72000000E+00  1.03640776E-05  6.91015744E-07  5.72000000E+00  7.01321177E-06  4.03130885E-07  4.29000000E+00  0.00000000E+00  0.00000000E+00  5.72000000E+00  5.20513031E-06  1.61090485E-07  4.29000000E+00  0.00000000E+00  0.00000000E+00  5.72000000E+00  3.11089686E-07  4.84529573E-09  4.29000000E+00  0.00000000E+00  0.00000000E+00  4.29000000E+00  0.00000000E+00  0.00000000E+00  5.72000000E+00  2.29360573E-08  8.91514658E-10
  5.76000000E+00  9.21009240E-06  8.28441935E-07  4.32000000E+00  0.00000000E+00  0.00000000E+00  4.32000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  7.46726327E-06  6.59182113E-07  4.32000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  6.85475882E-06  5.65540536E-07  4.32000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  7.92622011E-06  6.71064684E-07  5.76000000E+00  4.54920865E-06  4.33747335E-07  4.32000000E+00  0.00000000E+00  0.00000000E+00  4.32000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  4.51365841E-06  3.94128411E-07  5.76000000E+00  3.12741311E-06  2.69058010E-07  4.32000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  2.39360987E-06  1.13795883E-07  4.32000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  1.31222975E-07  2.89379736E-09  4.32000000E+00  0.00000000E+00  0.00000000E+00  4.32000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  9.17481436E-09  5.46071939E-10
  5.80000000E+00  3.73139090E-06  5.25415684E-07  4.35000000E+00  0.00000000E+00  0.00000000E+00  4.35000000E+00  0.00000000E+00  0.00000000E+00  5.80000000E+00  3.73595639E-06  4.27214468E-07  4.35000000E+00  0.00000000E+00  0.00000000E+00  5.80000000E+00  3.28099811E-06  4.25235443E-07  4.35000000E+00  0.00000000E+00  0.00000000E+00  5.80000000E+00  2.72463006E-06  3.34925539E-07  5.80000000E+00  2.53162696E-06  3.30259605E-07  4.35000000E+00  0.00000000E+00  0.00000000E+00  4.35000000E+00  0.00000000E+00  0.00000000E+00  5.80000000E+00  1.78247006E-06  2.71256002E-07  5.80000000E+00  1.21257737E-06  1.75483912E-07  4.35000000E+00  0.00000000E+00  0.00000000E+00  5.80000000E+00  9.59210449E-07  7.40640843E-08  4.35000000E+00  0.00000000E+00  0.00000000E+00  5.80000000E+00  5.37407722E-08  1.90039634E-09  4.35000000E+00  0.00000000E+00  0.00000000E+00  4.35000000E+00  0.00000000E+00  0.00000000E+00  5.80000000E+00  3.71908458E-09  3.45159231E-10
  5.84000000E+00  1.52097590E-06  2.40262865E-07  4.38000000E+00  0.00000000E+00  0.00000000E+00  4.38000000E+00  0.00000000E+00  0.00000000E+00  5.84000000E+00  1.74484965E-06  4.04520816E-07  4.38000000E+00  0.00000000E+00  0.00000000E+00  5.84000000E+00  1.49228079E-06  2.51482871E-07  4.38000000E+00  0.00000000E+00  0.00000000E+00  5.84000000E+00  1.08814235E-06  2.08731407E-07  5.84000000E+00  1.16449273E-06  2.37344294E-07  4.38000000E+00  0.00000000E+00  0.00000000E+00  4.38000000E+00  0.00000000E+00  0.00000000E+00  5.84000000E+00  7.73168477E-07  1.86727650E-07  5.84000000E+00  4.54216042E-07  1.06862497E-07  4.38000000E+00  0.00000000E+00  0.00000000E+00  5.84000000E+00  3.85877030E-07  4.39541620E-08  4.38000000E+00  0.00000000E+00  0.00000000E+00  5.84000000E+00  1.76537053E-08  9.33047109E-10  4.38000000E+00  0.00000000E+00  0.00000000E+00  4.38000000E+00  0.00000000E+00  0.00000000E+00  5.84000000E+00  1.55352606E-09  2.31924998E-10
  5.88000000E+00  4.14217684E-07  1.54473402E-07  4.41000000E+00  0.00000000E+00  0.00000000E+00  4.41000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  4.52817552E-07  1.40059823E-07  4.41000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  7.24981118E-07  1.87161144E-07  4.41000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  3.12037347E-07  9.21977956E-08  5.88000000E+00  3.42600259E-07  1.05219134E-07  4.41000000E+00  0.00000000E+00  0.00000000E+00  4.41000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  1.70242114E-07  8.19024690E-08  5.88000000E+00  1.59251528E-07  6.09725678E-08  4.41000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  1.00363884E-07  1.89148580E-08  4.41000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  5.71878778E-09  5.24375067E-10  4.41000000E+00  0.00000000E+00  0.00000000E+00  4.41000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  4.85557453E-10  9.84850805E-11
