#                  N = 40.00                                       N = 60.00                                       N = 60.00                                       N = 40.00                                       N = 40.00                                       N = 40.00                                       N = 40.00                                       N = 40.00                                       N = 30.00                                       N = 30.00                                       N = 30.00                                       N = 30.00                                       N = 20.00                                       N = 20.00                                       N = 20.00                                       N = 20.00                                       N = 10.00                                       N = 10.00                                       N = 10.00                                       N = 10.00                    
#          r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)
  2.19000000E+00  4.22212855E-03  6.62129528E-05  2.19000000E+00  3.34915280E-03  4.72834073E-05  2.19000000E+00  3.34495487E-03  3.64317913E-05  2.19000000E+00  4.50846080E-03  3.68033876E-05  2.19000000E+00  3.93675661E-03  4.62520283E-05  2.19000000E+00  4.23027024E-03  3.65593177E-05  2.19000000E+00  3.94594442E-03  3.32588627E-05  2.19000000E+00  4.47407565E-03  3.40642447E-05  2.19000000E+00  3.90007102E-03  3.22618351E-05  2.19000000E+00  3.13374044E-03  3.55113689E-05  2.19000000E+00  3.58742814E-03  3.76389442E-05  2.19000000E+00  4.60427403E-03  3.45832111E-05  2.19000000E+00  4.64113100E-03  4.16314809E-05  2.19000000E+00  4.48240634E-03  3.37105917E-05  2.19000000E+00  4.10963268E-03  6.50037813E-05  2.19000000E+00  4.95785749E-03  7.29178716E-05  2.19000000E+00  4.10811996E-03  6.39109589E-05  2.19000000E+00  4.86184953E-03  5.94855348E-05  2.19000000E+00  5.32551042E-03  7.91629996E-05  2.19000000E+00  5.86806156E-03  6.69230090E-05
  2.22000000E+00  5.00301887E-03  7.45998709E-05  2.22000000E+00  4.01909903E-03  4.94691008E-05  2.22000000E+00  3.96402585E-03  4.25257802E-05  2.22000000E+00  5.34826548E-03  3.55357837E-05  2.22000000E+00  4.69092738E-03  5.24541562E-05  2.22000000E+00  5.01061548E-03  3.97268254E-05  2.22000000E+00  4.67777562E-03  3.69608768E-05  2.22000000E+00  5.33959578E-03  3.55339207E-05  2.22000000E+00  4.64980092E-03  3.73515189E-05  2.22000000E+00  3.79231125E-03  4.06759107E-05  2.22000000E+00  4.29421029E-03  4.28795813E-05  2.22000000E+00  5.39482422E-03  3.74053203E-05  2.22000000E+00  5.46449883E-03  4.13809855E-05  2.22000000E+00  5.27409692E-03  3.50059240E-05  2.22000000E+00  4.86512379E-03  7.04448502E-05  2.22000000E+00  5.75579412E-03  7.64020032E-05  2.22000000E+00  4.88108100E-03  6.67462071E-05  2.22000000E+00  5.69579049E-03  6.40483550E-05  2.22000000E+00  6.18224653E-03  8.14320622E-05  2.22000000E+00  6.81122186E-03  7.19549278E-05
  2.25000000E+00  5.89200647E-03  8.42917571E-05  2.25000000E+00  4.77281938E-03  5.57035280E-05  2.25000000E+00  4.71342421E-03  4.37153232E-05  2.25000000E+00  6.24751841E-03  4.25159809E-05  2.25000000E+00  5.55164119E-03  5.48522275E-05  2.25000000E+00  5.89545259E-03  4.25207899E-05  2.25000000E+00  5.55337435E-03  3.76797193E-05  2.25000000E+00  6.23100097E-03  3.89515842E-05  2.25000000E+00  5.52217706E-03  4.20477700E-05  2.25000000E+00  4.53366017E-03  4.67027473E-05  2.25000000E+00  5.12280530E-03  4.73723445E-05  2.25000000E+00  6.35784740E-03  3.97778268E-05  2.25000000E+00  6.40417921E-03  4.56956923E-05  2.25000000E+00  6.19495029E-03  3.72253003E-05  2.25000000E+00  5.75999458E-03  7.84884526E-05  2.25000000E+00  6.73371082E-03  8.20523095E-05  2.25000000E+00  5.74076513E-03  7.77264355E-05  2.25000000E+00  6.65470400E-03  7.07801218E-05  2.25000000E+00  7.19673775E-03  8.68766770E-05  2.25000000E+00  7.88016637E-03  7.79240165E-05
  2.28000000E+00  6.92022215E-03  9.28986845E-05  2.28000000E+00  5.65696333E-03  5.72766445E-05  2.28000000E+00  5.56201848E-03  4.32764569E-05  2.28000000E+00  7.31915537E-03  4.20441580E-05  2.28000000E+00  6.56237402E-03  6.56471784E-05  2.28000000E+00  6.89312461E-03  4.77523803E-05  2.28000000E+00  6.52170668E-03  4.02047925E-05  2.28000000E+00  7.29999527E-03  3.89519747E-05  2.28000000E+00  6.49673051E-03  4.50030190E-05  2.28000000E+00  5.43176834E-03  4.86098659E-05  2.28000000E+00  6.08525894E-03  5.44490474E-05  2.28000000E+00  7.40803504E-03  4.24805714E-05  2.28000000E+00  7.45343431E-03  4.64384647E-05  2.28000000E+00  7.29245833E-03  4.19024936E-05  2.28000000E+00  6.72668734E-03  8.25220085E-05  2.28000000E+00  7.84392581E-03  8.53704333E-05  2.28000000E+00  6.74349595E-03  8.19484902E-05  2.28000000E+00  7.76219225E-03  7.33155590E-05  2.28000000E+00  8.28927427E-03  9.19813385E-05  2.28000000E+00  9.05700731E-03  7.75603868E-05
  2.31000000E+00  8.07187381E-03  9.57588363E-05  2.31000000E+00  6.67683710E-03  6.15729760E-05  2.31000000E+00  6.59936620E-03  5.40433488E-05  2.31000000E+00  8.55618209E-03  4.56569040E-05  2.31000000E+00  7.72149407E-03  6.91215426E-05  2.31000000E+00  8.07963644E-03  5.20227683E-05  2.31000000E+00  7.68768342E-03  3.98565595E-05  2.31000000E+00  8.50241654E-03  4.13916144E-05  2.31000000E+00  7.65080032E-03  4.88709440E-05  2.31000000E+00  6.44824600E-03  5.36095366E-05  2.31000000E+00  7.18569353E-03  5.18480262E-05  2.31000000E+00  8.63711941E-03  4.39413657E-05  2.31000000E+00  8.67835939E-03  4.45358136E-05  2.31000000E+00  8.50795755E-03  4.34015347E-05  2.31000000E+00  7.96094460E-03  9.26100060E-05  2.31000000E+00  9.05946354E-03  8.72984171E-05  2.31000000E+00  7.90085104E-03  8.21733076E-05  2.31000000E+00  8.98886613E-03  8.10160997E-05  2.31000000E+00  9.54423797E-03  1.02918760E-04  2.31000000E+00  1.03636428E-02  8.37447020E-05
  2.34000000E+00  9.38305323E-03  1.06131644E-04  2.34000000E+00  7.84961056E-03  6.69274094E-05  2.34000000E+00  7.75998409E-03  5.64055397E-05  2.34000000E+00  9.93631830E-03  4.64994503E-05  2.34000000E+00  9.05164111E-03  7.02378474E-05  2.34000000E+00  9.42336066E-03  5.90734408E-05  2.34000000E+00  8.99973895E-03  4.41656314E-05  2.34000000E+00  9.88672806E-03  4.55861522E-05  2.34000000E+00  8.92589564E-03  4.86300884E-05  2.34000000E+00  7.58239371E-03  5.23511284E-05  2.34000000E+00  8.46815307E-03  5.74766883E-05  2.34000000E+00  9.99373113E-03  4.70689420E-05  2.34000000E+00  1.00329613E-02  5.28216068E-05  2.34000000E+00  9.87944620E-03  4.59047517E-05  2.34000000E+00  9.28393171E-03  9.97582865E-05  2.34000000E+00  1.04647975E-02  9.47847597E-05  2.34000000E+00  9.24902117E-03  8.50869500E-05  2.34000000E+00  1.04029176E-02  8.42927358E-05  2.34000000E+00  1.09739106E-02  9.83917136E-05  2.34000000E+00  1.18427579E-02  8.61319133E-05
  2.37000000E+00  1.09542004E-02  1.11692838E-04  2.37000000E+00  9.18989346E-03  7.03893196E-05  2.37000000E+00  9.09025122E-03  5.83868581E-05  2.37000000E+00  1.14811675E-02  4.84994659E-05  2.37000000E+00  1.04838968E-02  7.60028256E-05  2.37000000E+00  1.09879574E-02  6.28640643E-05  2.37000000E+00  1.05129717E-02  4.90400671E-05  2.37000000E+00  1.14488992E-02  5.22726765E-05  2.37000000E+00  1.04665385E-02  5.72165184E-05  2.37000000E+00  8.94089030E-03  6.43293686E-05  2.37000000E+00  9.94462096E-03  5.92157202E-05  2.37000000E+00  1.15401387E-02  4.86135935E-05  2.37000000E+00  1.16161570E-02  5.76165217E-05  2.37000000E+00  1.14699562E-02  5.17560700E-05  2.37000000E+00  1.08017966E-02  9.77825919E-05  2.37000000E+00  1.20413027E-02  9.67016261E-05  2.37000000E+00  1.07696080E-02  9.44730970E-05  2.37000000E+00  1.19682501E-02  8.84461888E-05  2.37000000E+00  1.25393397E-02  1.04298572E-04  2.37000000E+00  1.35414277E-02  9.40362498E-05
  2.40000000E+00  1.26288251E-02  1.16284305E-04  2.40000000E+00  1.07490294E-02  7.31947043E-05  2.40000000E+00  1.06460182E-02  6.35203454E-05  2.40000000E+00  1.32222199E-02  5.71220369E-05  2.40000000E+00  1.22038826E-02  8.66819521E-05  2.40000000E+00  1.26787153E-02  6.97765153E-05  2.40000000E+00  1.21980202E-02  5.12469883E-05  2.40000000E+00  1.32496167E-02  4.95894713E-05  2.40000000E+00  1.21466042E-02  6.38780829E-05  2.40000000E+00  1.04880264E-02  6.70149115E-05  2.40000000E+00  1.15966132E-02  6.31999141E-05  2.40000000E+00  1.33103493E-02  5.18176679E-05  2.40000000E+00  1.33687901E-02  5.52319347E-05  2.40000000E+00  1.31762516E-02  5.65664150E-05  2.40000000E+00  1.25085720E-02  9.73551177E-05  2.40000000E+00  1.37754895E-02  1.00347663E-04  2.40000000E+00  1.24502960E-02  9.50122165E-05  2.40000000E+00  1.37430570E-02  9.05122002E-05  2.40000000E+00  1.43624567E-02  1.10843115E-04  2.40000000E+00  1.53800795E-02  9.84088843E-05
  2.43000000E+00  1.45459705E-02  1.30006878E-04  2.43000000E+00  1.24603786E-02  7.96214867E-05  2.43000000E+00  1.24387841E-02  6.72974714E-05  2.43000000E+00  1.52017282E-02  5.33151602E-05  2.43000000E+00  1.41598062E-02  8.56164454E-05  2.43000000E+00  1.45925921E-02  7.60052731E-05  2.43000000E+00  1.41236817E-02  5.65199425E-05  2.43000000E+00  1.51892856E-02  5.62264350E-05  2.43000000E+00  1.39988875E-02  6.53626194E-05  2.43000000E+00  1.22484510E-02  7.37579281E-05  2.43000000E+00  1.34548949E-02  6.97034869E-05  2.43000000E+00  1.52064486E-02  5.35905962E-05  2.43000000E+00  1.53078414E-02  6.43741154E-05  2.43000000E+00  1.51639683E-02  5.72497291E-05  2.43000000E+00  1.44501073E-02  1.11782062E-04  2.43000000E+00  1.57648820E-02  1.03379285E-04  2.43000000E+00  1.43606304E-02  1.03600852E-04  2.43000000E+00  1.56876503E-02  9.76409138E-05  2.43000000E+00  1.63361245E-02  1.15569654E-04  2.43000000E+00  1.74362152E-02  9.58051133E-05
  2.46000000E+00  1.67015356E-02  1.35917662E-04  2.46000000E+00  1.44873147E-02  8.39903352E-05  2.46000000E+00  1.44420179E-02  6.59073633E-05  2.46000000E+00  1.73788997E-02  6.06325989E-05  2.46000000E+00  1.62447835E-02  8.88343337E-05  2.46000000E+00  1.67566319E-02  7.76772884E-05  2.46000000E+00  1.62089453E-02  6.21837988E-05  2.46000000E+00  1.74000936E-02  6.11302060E-05  2.46000000E+00  1.61807539E-02  7.04365236E-05  2.46000000E+00  1.42311623E-02  7.51121093E-05  2.46000000E+00  1.55507778E-02  7.90106155E-05  2.46000000E+00  1.74104713E-02  6.21816700E-05  2.46000000E+00  1.74277562E-02  6.21937584E-05  2.46000000E+00  1.73802583E-02  6.39199789E-05  2.46000000E+00  1.65992168E-02  1.06998612E-04  2.46000000E+00  1.79576622E-02  9.91302311E-05  2.46000000E+00  1.65082191E-02  1.06846482E-04  2.46000000E+00  1.78413377E-02  9.84221765E-05  2.46000000E+00  1.85641615E-02  1.24503982E-04  2.46000000E+00  1.96583436E-02  9.83237299E-05
  2.49000000E+00  1.90941214E-02  1.44748894E-04  2.49000000E+00  1.66883495E-02  8.71209370E-05  2.49000000E+00  1.66874910E-02  7.23777445E-05  2.49000000E+00  1.98342398E-02  6.30255766E-05  2.49000000E+00  1.85931451E-02  9.26228420E-05  2.49000000E+00  1.91410501E-02  8.75944301E-05  2.49000000E+00  1.86386881E-02  6.39645162E-05  2.49000000E+00  1.97792713E-02  5.95401412E-05  2.49000000E+00  1.85406571E-02  8.45038457E-05  2.49000000E+00  1.65183152E-02  8.09728570E-05  2.49000000E+00  1.79202895E-02  8.30943421E-05  2.49000000E+00  1.98068107E-02  6.12218231E-05  2.49000000E+00  1.98125656E-02  7.00004117E-05  2.49000000E+00  1.98296947E-02  6.98687800E-05  2.49000000E+00  1.89892232E-02  1.06552652E-04  2.49000000E+00  2.03016716E-02  1.04604983E-04  2.49000000E+00  1.88531682E-02  1.05279733E-04  2.49000000E+00  2.02840306E-02  1.01192596E-04  2.49000000E+00  2.09410866E-02  1.19050459E-04  2.49000000E+00  2.20769667E-02  1.03581433E-04
  2.52000000E+00  2.16844743E-02  1.40171779E-04  2.52000000E+00  1.91954154E-02  8.90891147E-05  2.52000000E+00  1.91769173E-02  7.68267130E-05  2.52000000E+00  2.24707308E-02  6.45124521E-05  2.52000000E+00  2.12408310E-02  9.29478533E-05  2.52000000E+00  2.17903063E-02  9.14101698E-05  2.52000000E+00  2.12366989E-02  7.08156525E-05  2.52000000E+00  2.24691685E-02  6.46366499E-05  2.52000000E+00  2.11142292E-02  8.82717506E-05  2.52000000E+00  1.90556365E-02  8.00538424E-05  2.52000000E+00  2.05398150E-02  8.33119720E-05  2.52000000E+00  2.23581484E-02  6.36607906E-05  2.52000000E+00  2.24416810E-02  7.69652288E-05  2.52000000E+00  2.24211511E-02  6.94637344E-05  2.52000000E+00  2.16313861E-02  1.12712019E-04  2.52000000E+00  2.29297529E-02  9.71706327E-05  2.52000000E+00  2.14824323E-02  1.12549099E-04  2.52000000E+00  2.29186288E-02  1.00281950E-04  2.52000000E+00  2.36446585E-02  1.28206184E-04  2.52000000E+00  2.47633529E-02  1.00843002E-04
  2.55000000E+00  2.45640965E-02  1.55303247E-04  2.55000000E+00  2.19516320E-02  8.70439052E-05  2.55000000E+00  2.19699622E-02  8.65573909E-05  2.55000000E+00  2.54130292E-02  6.66006803E-05  2.55000000E+00  2.41784362E-02  9.79215526E-05  2.55000000E+00  2.46865303E-02  9.88321583E-05  2.55000000E+00  2.41373669E-02  6.95605132E-05  2.55000000E+00  2.54095852E-02  6.74990456E-05  2.55000000E+00  2.40017489E-02  8.71954046E-05  2.55000000E+00  2.17767742E-02  7.91893656E-05  2.55000000E+00  2.34226049E-02  8.67952236E-05  2.55000000E+00  2.52281415E-02  6.59183472E-05  2.55000000E+00  2.52327181E-02  7.40059636E-05  2.55000000E+00  2.53956964E-02  7.79110514E-05  2.55000000E+00  2.45338932E-02  1.10443943E-04  2.55000000E+00  2.57579297E-02  1.07275235E-04  2.55000000E+00  2.43671625E-02  1.09419987E-04  2.55000000E+00  2.57162353E-02  1.03402352E-04  2.55000000E+00  2.65305792E-02  1.33476393E-04  2.55000000E+00  2.75818398E-02  1.01125872E-04
  2.58000000E+00  2.76170017E-02  1.56092430E-04  2.58000000E+00  2.50949959E-02  9.25133992E-05  2.58000000E+00  2.50410691E-02  9.14394919E-05  2.58000000E+00  2.85774734E-02  6.73725429E-05  2.58000000E+00  2.72366637E-02  1.12377451E-04  2.58000000E+00  2.78269361E-02  1.03850064E-04  2.58000000E+00  2.72783405E-02  6.88872273E-05  2.58000000E+00  2.85386480E-02  7.17562857E-05  2.58000000E+00  2.71559945E-02  8.65087745E-05  2.58000000E+00  2.48822650E-02  9.10075264E-05  2.58000000E+00  2.65646831E-02  9.09720710E-05  2.58000000E+00  2.83405629E-02  6.46944260E-05  2.58000000E+00  2.82833302E-02  7.73872612E-05  2.58000000E+00  2.85402144E-02  7.06149849E-05  2.58000000E+00  2.76148207E-02  9.84245111E-05  2.58000000E+00  2.87956714E-02  1.05031400E-04  2.58000000E+00  2.75079004E-02  1.19407543E-04  2.58000000E+00  2.88077281E-02  1.11002210E-04  2.58000000E+00  2.96228822E-02  1.37613745E-04  2.58000000E+00  3.06590437E-02  1.01316218E-04
  2.61000000E+00  3.09402921E-02  1.47669994E-04  2.61000000E+00  2.85019713E-02  9.51830504E-05  2.61000000E+00  2.84360505E-02  9.47658621E-05  2.61000000E+00  3.19412209E-02  7.44700859E-05  2.61000000E+00  3.07199497E-02  1.08950413E-04  2.61000000E+00  3.12301236E-02  1.04118595E-04  2.61000000E+00  3.07420285E-02  7.66355523E-05  2.61000000E+00  3.19711695E-02  7.56419827E-05  2.61000000E+00  3.06514399E-02  9.40207338E-05  2.61000000E+00  2.83324350E-02  8.15094109E-05  2.61000000E+00  2.99509560E-02  8.63790455E-05  2.61000000E+00  3.16874985E-02  7.12919241E-05  2.61000000E+00  3.16145297E-02  8.21177241E-05  2.61000000E+00  3.19310257E-02  7.54862624E-05  2.61000000E+00  3.11336952E-02  9.15916924E-05  2.61000000E+00  3.21066341E-02  9.78389419E-05  2.61000000E+00  3.09339393E-02  1.08336741E-04  2.61000000E+00  3.20834271E-02  1.17976246E-04  2.61000000E+00  3.30459444E-02  1.41157068E-04  2.61000000E+00  3.39248687E-02  9.77440672E-05
  2.64000000E+00  3.47282825E-02  1.67452231E-04  2.64000000E+00  3.22033617E-02  1.02830349E-04  2.64000000E+00  3.23218655E-02  9.49200743E-05  2.64000000E+00  3.56217670E-02  8.06303358E-05  2.64000000E+00  3.43453572E-02  9.68285721E-05  2.64000000E+00  3.48878859E-02  1.13023714E-04  2.64000000E+00  3.43952220E-02  7.70318506E-05  2.64000000E+00  3.56014344E-02  8.70253925E-05  2.64000000E+00  3.43200912E-02  9.66222083E-05  2.64000000E+00  3.19254043E-02  1.04663335E-04  2.64000000E+00  3.36777050E-02  8.83419287E-05  2.64000000E+00  3.52416043E-02  8.23749503E-05  2.64000000E+00  3.51670619E-02  7.56120938E-05  2.64000000E+00  3.56341215E-02  7.73821124E-05  2.64000000E+00  3.47452169E-02  9.09773487E-05  2.64000000E+00  3.55881326E-02  1.08494845E-04  2.64000000E+00  3.46000629E-02  1.02338506E-04  2.64000000E+00  3.56632080E-02  1.21013173E-04  2.64000000E+00  3.66159252E-02  1.54853814E-04  2.64000000E+00  3.73756275E-02  9.48649458E-05
  2.67000000E+00  3.86416310E-02  1.45193515E-04  2.67000000E+00  3.62824339E-02  1.03068823E-04  2.67000000E+00  3.63721036E-02  1.05722544E-04  2.67000000E+00  3.94932655E-02  7.97564922E-05  2.67000000E+00  3.84293930E-02  1.15491486E-04  2.67000000E+00  3.88141466E-02  1.06405972E-04  2.67000000E+00  3.83142124E-02  8.44260849E-05  2.67000000E+00  3.95478222E-02  8.20573050E-05  2.67000000E+00  3.82239999E-02  1.01671319E-04  2.67000000E+00  3.60202791E-02  9.39354346E-05  2.67000000E+00  3.76257733E-02  9.11449688E-05  2.67000000E+00  3.90872225E-02  7.72603560E-05  2.67000000E+00  3.89556543E-02  7.33676301E-05  2.67000000E+00  3.95171061E-02  7.85288297E-05  2.67000000E+00  3.86086170E-02  8.77683444E-05  2.67000000E+00  3.93604637E-02  1.03454125E-04  2.67000000E+00  3.84625080E-02  9.43214928E-05  2.67000000E+00  3.93270365E-02  1.21999425E-04  2.67000000E+00  4.04316768E-02  1.55646493E-04  2.67000000E+00  4.09700561E-02  9.44893940E-05
  2.70000000E+00  4.27944054E-02  1.54797641E-04  2.70000000E+00  4.06922338E-02  1.10162869E-04  2.70000000E+00  4.08006347E-02  9.70144189E-05  2.70000000E+00  4.36598308E-02  8.38933491E-05  2.70000000E+00  4.25702975E-02  1.12949549E-04  2.70000000E+00  4.30111237E-02  1.10269194E-04  2.70000000E+00  4.25853283E-02  8.77826367E-05  2.70000000E+00  4.36400595E-02  8.55404204E-05  2.70000000E+00  4.25279643E-02  9.99162658E-05  2.70000000E+00  4.03107415E-02  9.87974772E-05  2.70000000E+00  4.19383657E-02  8.76025544E-05  2.70000000E+00  4.31004882E-02  8.01189725E-05  2.70000000E+00  4.29816689E-02  7.21211819E-05  2.70000000E+00  4.36563977E-02  8.83631818E-05  2.70000000E+00  4.28403473E-02  8.90727415E-05  2.70000000E+00  4.32985975E-02  1.00285634E-04  2.70000000E+00  4.26661404E-02  8.79642080E-05  2.70000000E+00  4.32542192E-02  1.28858308E-04  2.70000000E+00  4.44537545E-02  1.50209152E-04  2.70000000E+00  4.47620291E-02  8.82812621E-05
  2.73000000E+00  4.72200775E-02  1.51292381E-04  2.73000000E+00  4.53708858E-02  1.13598089E-04  2.73000000E+00  4.55271409E-02  9.84503112E-05  2.73000000E+00  4.79474032E-02  7.59722344E-05  2.73000000E+00  4.70490098E-02  1.15696823E-04  2.73000000E+00  4.74294619E-02  1.11946866E-04  2.73000000E+00  4.69761513E-02  8.65438744E-05  2.73000000E+00  4.78901622E-02  8.18480552E-05  2.73000000E+00  4.70219895E-02  1.07359951E-04  2.73000000E+00  4.48528331E-02  9.42497819E-05  2.73000000E+00  4.64124667E-02  8.32223269E-05  2.73000000E+00  4.73982040E-02  9.91332683E-05  2.73000000E+00  4.70874004E-02  7.95367332E-05  2.73000000E+00  4.79656375E-02  8.83325216E-05  2.73000000E+00  4.72022274E-02  8.53185001E-05  2.73000000E+00  4.74180288E-02  9.72782786E-05  2.73000000E+00  4.70531816E-02  9.66785245E-05  2.73000000E+00  4.74104283E-02  1.09518427E-04  2.73000000E+00  4.86838210E-02  1.59179596E-04  2.73000000E+00  4.86470283E-02  8.43147193E-05
  2.76000000E+00  5.17838865E-02  1.59811786E-04  2.76000000E+00  5.04566428E-02  1.24203779E-04  2.76000000E+00  5.06707963E-02  1.03044203E-04  2.76000000E+00  5.23819626E-02  8.01003213E-05  2.76000000E+00  5.17209935E-02  1.12240035E-04  2.76000000E+00  5.19726715E-02  9.83736061E-05  2.76000000E+00  5.15857498E-02  8.77031647E-05  2.76000000E+00  5.24777986E-02  1.00581736E-04  2.76000000E+00  5.18375589E-02  1.24657956E-04  2.76000000E+00  4.96856383E-02  9.28885551E-05  2.76000000E+00  5.10320041E-02  8.78399311E-05  2.76000000E+00  5.17622506E-02  9.96529123E-05  2.76000000E+00  5.15472686E-02  7.70824648E-05  2.76000000E+00  5.25340257E-02  9.59081009E-05  2.76000000E+00  5.16702652E-02  9.15231538E-05  2.76000000E+00  5.16732024E-02  1.03054631E-04  2.76000000E+00  5.15346771E-02  8.75100695E-05  2.76000000E+00  5.16450962E-02  1.16892095E-04  2.76000000E+00  5.31126620E-02  1.52434658E-04  2.76000000E+00  5.26457967E-02  7.60068380E-05
  2.79000000E+00  5.65349644E-02  1.57519143E-04  2.79000000E+00  5.58002268E-02  1.24231195E-04  2.79000000E+00  5.59775962E-02  1.04524533E-04  2.79000000E+00  5.70996536E-02  7.92303951E-05  2.79000000E+00  5.64765943E-02  1.12348391E-04  2.79000000E+00  5.67940431E-02  9.84360383E-05  2.79000000E+00  5.64073920E-02  9.06776317E-05  2.79000000E+00  5.70849165E-02  8.80942700E-05  2.79000000E+00  5.65730368E-02  1.25247113E-04  2.79000000E+00  5.48640128E-02  9.88840730E-05  2.79000000E+00  5.57809310E-02  9.14693085E-05  2.79000000E+00  5.62726679E-02  1.00996017E-04  2.79000000E+00  5.58614881E-02  7.86682004E-05  2.79000000E+00  5.71562832E-02  1.04315171E-04  2.79000000E+00  5.65111314E-02  9.90230302E-05  2.79000000E+00  5.59506397E-02  1.01895516E-04  2.79000000E+00  5.62313047E-02  9.40509237E-05  2.79000000E+00  5.60987572E-02  1.10509975E-04  2.79000000E+00  5.75900800E-02  1.60811992E-04  2.79000000E+00  5.67899457E-02  8.23873979E-05
  2.82000000E+00  6.13771456E-02  1.30209233E-04  2.82000000E+00  6.15083260E-02  1.26208147E-04  2.82000000E+00  6.15756681E-02  1.05864139E-04  2.82000000E+00  6.18135330E-02  8.90853217E-05  2.82000000E+00  6.16245562E-02  1.28268911E-04  2.82000000E+00  6.15861077E-02  1.01296569E-04  2.82000000E+00  6.12506573E-02  9.34987941E-05  2.82000000E+00  6.18316964E-02  9.27553400E-05  2.82000000E+00  6.16287358E-02  1.37500094E-04  2.82000000E+00  6.00913973E-02  9.87859494E-05  2.82000000E+00  6.08117960E-02  8.45936262E-05  2.82000000E+00  6.09957837E-02  1.09595474E-04  2.82000000E+00  6.04535508E-02  7.23403089E-05  2.82000000E+00  6.19020654E-02  1.19117478E-04  2.82000000E+00  6.12831093E-02  1.18881504E-04  2.82000000E+00  6.04093793E-02  1.00424252E-04  2.82000000E+00  6.11591027E-02  1.17346879E-04  2.82000000E+00  6.04339294E-02  1.02390229E-04  2.82000000E+00  6.22174211E-02  1.66622115E-04  2.82000000E+00  6.09224729E-02  7.72580771E-05
  2.85000000E+00  6.63454411E-02  1.17757045E-04  2.85000000E+00  6.72585429E-02  1.12312701E-04  2.85000000E+00  6.74832861E-02  1.06803735E-04  2.85000000E+00  6.66539332E-02  8.72158223E-05  2.85000000E+00  6.66546448E-02  1.17563551E-04  2.85000000E+00  6.66514971E-02  1.01656727E-04  2.85000000E+00  6.63215132E-02  9.41380063E-05  2.85000000E+00  6.66575659E-02  9.48052706E-05  2.85000000E+00  6.66909495E-02  1.30742414E-04  2.85000000E+00  6.54276791E-02  9.33369668E-05  2.85000000E+00  6.58370194E-02  8.53568141E-05  2.85000000E+00  6.57089403E-02  1.14099840E-04  2.85000000E+00  6.50987473E-02  7.98132620E-05  2.85000000E+00  6.66737486E-02  1.13925420E-04  2.85000000E+00  6.62718884E-02  1.23939508E-04  2.85000000E+00  6.49284629E-02  9.61892671E-05  2.85000000E+00  6.60479396E-02  1.40232696E-04  2.85000000E+00  6.50200074E-02  1.08889485E-04  2.85000000E+00  6.68722740E-02  1.76657908E-04  2.85000000E+00  6.50447535E-02  6.65116173E-05
